ticker,week_monday,week_friday,asof_target,drop_reason,detail
AAPL,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
GOOGL,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
MSFT,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
META,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AMZN,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
PLTR,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
NVDA,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AMD,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
SPY,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
QQQ,2025-04-14,2025-04-18,2025-04-15,empty_option_chain,asof=2025-04-15 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AAPL,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
GOOGL,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
MSFT,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
META,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AMZN,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
PLTR,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
NVDA,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AMD,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
SPY,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
QQQ,2025-04-14,2025-04-18,2025-04-16,empty_option_chain,asof=2025-04-16 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AAPL,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
GOOGL,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
MSFT,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
META,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AMZN,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
PLTR,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
NVDA,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AMD,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
SPY,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
QQQ,2025-04-14,2025-04-18,2025-04-17,empty_option_chain,asof=2025-04-17 exp_req=2025-04-18 exp_used=2025-04-18 conv=FRI
AAPL,2025-05-12,2025-05-16,2025-05-15,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-05-12,2025-05-16,2025-05-15,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-05-19,2025-05-23,2025-05-21,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-05-19,2025-05-23,2025-05-22,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-05-26,2025-05-30,2025-05-29,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-06-02,2025-06-06,2025-06-05,too_few_in_prn_band,kept=6 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-06-02,2025-06-06,2025-06-05,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-06-09,2025-06-13,2025-06-11,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-06-09,2025-06-13,2025-06-12,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-06-09,2025-06-13,2025-06-12,too_few_in_prn_band,kept=5 need=7 inside=23 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-06-16,2025-06-20,2025-06-16,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-06-16,2025-06-20,2025-06-16,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-06-16,2025-06-20,2025-06-17,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-06-16,2025-06-20,2025-06-18,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-06-16,2025-06-20,2025-06-18,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-06-16,2025-06-20,2025-06-18,too_few_in_prn_band,kept=6 need=7 inside=24 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-06-16,2025-06-20,2025-06-18,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
GOOGL,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
MSFT,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
META,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
AMZN,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
PLTR,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
NVDA,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
AMD,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
SPY,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
QQQ,2025-06-16,2025-06-20,2025-06-19,bad_T_days,0
GOOGL,2025-06-23,2025-06-27,2025-06-25,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0900 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-06-23,2025-06-27,2025-06-25,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-06-23,2025-06-27,2025-06-26,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-06-23,2025-06-27,2025-06-26,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-06-23,2025-06-27,2025-06-26,too_few_in_prn_band,kept=3 need=7 inside=12 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
GOOGL,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
MSFT,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
META,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMZN,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
PLTR,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
NVDA,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMD,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
SPY,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
QQQ,2025-06-30,2025-07-04,2025-06-30,empty_option_chain,asof=2025-06-30 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AAPL,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
GOOGL,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
MSFT,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
META,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMZN,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
PLTR,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
NVDA,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMD,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
SPY,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
QQQ,2025-06-30,2025-07-04,2025-07-01,empty_option_chain,asof=2025-07-01 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AAPL,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
GOOGL,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
MSFT,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
META,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMZN,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
PLTR,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
NVDA,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMD,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
SPY,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
QQQ,2025-06-30,2025-07-04,2025-07-02,empty_option_chain,asof=2025-07-02 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AAPL,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
GOOGL,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
MSFT,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
META,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMZN,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
PLTR,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
NVDA,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
AMD,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
SPY,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
QQQ,2025-06-30,2025-07-04,2025-07-03,empty_option_chain,asof=2025-07-03 exp_req=2025-07-04 exp_used=2025-07-04 conv=FRI
GOOGL,2025-07-07,2025-07-11,2025-07-08,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-07,2025-07-11,2025-07-08,too_few_in_prn_band,kept=5 need=7 inside=12 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-07,2025-07-11,2025-07-09,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-07,2025-07-11,2025-07-09,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-07,2025-07-11,2025-07-09,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-07-07,2025-07-11,2025-07-10,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-07,2025-07-11,2025-07-10,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-07-07,2025-07-11,2025-07-10,too_few_in_prn_band,kept=5 need=7 inside=25 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-07,2025-07-11,2025-07-10,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-07,2025-07-11,2025-07-10,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-07-14,2025-07-18,2025-07-15,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-14,2025-07-18,2025-07-15,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-14,2025-07-18,2025-07-15,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-07-14,2025-07-18,2025-07-16,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-14,2025-07-18,2025-07-16,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-14,2025-07-18,2025-07-16,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-14,2025-07-18,2025-07-16,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-07-14,2025-07-18,2025-07-17,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-14,2025-07-18,2025-07-17,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-07-14,2025-07-18,2025-07-17,too_few_in_prn_band,kept=6 need=7 inside=25 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-14,2025-07-18,2025-07-17,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-14,2025-07-18,2025-07-17,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMD,2025-07-14,2025-07-18,2025-07-17,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-21,2025-07-25,2025-07-23,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-21,2025-07-25,2025-07-23,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-07-21,2025-07-25,2025-07-24,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-21,2025-07-25,2025-07-24,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-07-21,2025-07-25,2025-07-24,too_few_in_prn_band,kept=6 need=7 inside=25 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-07-21,2025-07-25,2025-07-24,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-07-21,2025-07-25,2025-07-24,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMD,2025-07-21,2025-07-25,2025-07-24,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-07-28,2025-08-01,2025-07-31,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-08-04,2025-08-08,2025-08-06,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-04,2025-08-08,2025-08-06,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-08-04,2025-08-08,2025-08-07,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-04,2025-08-08,2025-08-07,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMD,2025-08-04,2025-08-08,2025-08-07,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-11,2025-08-15,2025-08-12,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-08-11,2025-08-15,2025-08-13,too_few_in_prn_band,kept=6 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-11,2025-08-15,2025-08-13,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-08-11,2025-08-15,2025-08-14,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-08-11,2025-08-15,2025-08-14,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2025-08-11,2025-08-15,2025-08-14,too_few_in_prn_band,kept=5 need=7 inside=25 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-11,2025-08-15,2025-08-14,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-08-11,2025-08-15,2025-08-14,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMD,2025-08-11,2025-08-15,2025-08-14,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-18,2025-08-22,2025-08-20,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-08-18,2025-08-22,2025-08-21,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-08-18,2025-08-22,2025-08-21,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMD,2025-08-18,2025-08-22,2025-08-21,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-25,2025-08-29,2025-08-27,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-08-25,2025-08-29,2025-08-28,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-08-25,2025-08-29,2025-08-28,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-08-25,2025-08-29,2025-08-28,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMD,2025-08-25,2025-08-29,2025-08-28,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-09-01,2025-09-05,2025-09-03,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-09-01,2025-09-05,2025-09-04,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-09-01,2025-09-05,2025-09-04,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-09-01,2025-09-05,2025-09-04,too_few_in_prn_band,kept=5 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-09-08,2025-09-12,2025-09-10,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-09-08,2025-09-12,2025-09-11,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-09-08,2025-09-12,2025-09-11,too_few_in_prn_band,kept=4 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2025-09-08,2025-09-12,2025-09-11,too_few_in_prn_band,kept=5 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-09-08,2025-09-12,2025-09-11,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMD,2025-09-08,2025-09-12,2025-09-11,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-09-15,2025-09-19,2025-09-17,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-09-15,2025-09-19,2025-09-18,too_few_in_prn_band,kept=5 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-09-15,2025-09-19,2025-09-18,too_few_in_prn_band,kept=5 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-09-15,2025-09-19,2025-09-18,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMD,2025-09-15,2025-09-19,2025-09-18,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-09-22,2025-09-26,2025-09-24,too_few_in_prn_band,kept=6 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-09-22,2025-09-26,2025-09-24,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
AAPL,2025-09-22,2025-09-26,2025-09-25,too_few_in_prn_band,kept=4 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
GOOGL,2025-09-22,2025-09-26,2025-09-25,too_few_in_prn_band,kept=5 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2025-09-22,2025-09-26,2025-09-25,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2025-09-22,2025-09-26,2025-09-25,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMD,2025-09-22,2025-09-26,2025-09-25,too_few_in_prn_band,kept=6 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
